transaction_id,customer_id,customer_name,transaction_date,amount_usd,product
TXN2078,CUST1523,Sonya Waller,2025-04-20,362.95,Wireless Charger
TXN2079,CUST1370,Karen Brown,2025-04-23,985.74,Tablet
TXN2080,CUST1630,Rebecca Miller,2025-03-23,95.31,Wireless Charger
TXN2081,CUST1580,Karen Chapman,2025-01-17,239.6,Desk Lamp
TXN2082,CUST1808,Stephanie King,2025-01-25,389.59,Noise Cancelling Headphones
TXN2083,CUST1753,Ricardo Hill,2025-02-07,396.32,Laptop Backpack
TXN2084,CUST0435,Jessica Kennedy,2025-03-08,425.76,Mechanical Keyboard
TXN2085,CUST0665,Alexandra Weiss,2025-02-18,589.23,Wireless Mouse
TXN2086,CUST0531,Glenn Davis,2025-03-16,366.83,Webcam
TXN2087,CUST0239,Clayton Pace,2025-02-07,764.4,Tablet
TXN2088,CUST0679,Jason Lopez,2025-02-06,360.49,Smartphone
TXN2089,CUST0607,Jessica Chavez,2025-04-22,155.67,Noise Cancelling Headphones
TXN2090,CUST0760,Michael Davenport,2025-04-26,377.99,Bluetooth Speaker
TXN2091,CUST0813,Erin Butler,2025-03-24,727.5,Smartwatch
TXN2092,CUST0406,Natalie Wilkerson,2025-03-13,531.29,Mechanical Keyboard
TXN2093,CUST1598,Lee Frank,2025-03-05,936.94,USB-C Cable
TXN2094,CUST1175,Sandra Todd,2025-03-18,346.02,Wireless Charger
TXN2095,CUST1650,Stephanie Lawrence,2025-02-10,542.62,Wireless Charger
TXN2096,CUST0447,Melissa Huff,2025-03-29,242.85,Mechanical Keyboard
TXN2097,CUST1878,Sean Andrews,2025-03-02,700.96,Wireless Charger
TXN2098,CUST1960,Malik Gates,2025-04-29,273.3,Mechanical Keyboard
TXN2099,CUST0181,Kevin Cohen,2025-01-13,989.23,USB-C Cable
TXN2100,CUST1438,Stephanie Rodriguez,2025-01-10,373.74,Wireless Charger
TXN2101,CUST0719,Kenneth Wagner,2025-01-27,161.77,Mechanical Keyboard
TXN2102,CUST0157,Jack Ballard,2025-05-01,726.68,Tablet
TXN2103,CUST1509,Brandy Owens,2025-02-23,690.85,Tablet
TXN2104,CUST0595,Darlene Young,2025-01-24,24.53,Portable SSD
TXN2105,CUST1391,Anthony Davis,2025-02-11,528.44,Tablet
TXN2106,CUST1784,William Eaton II,2025-01-21,834.07,USB-C Cable
TXN2107,CUST0890,Courtney Buckley,2025-04-21,125.08,Smartphone
TXN2108,CUST1199,James Williams,2025-01-01,830.09,Smartphone
TXN2109,CUST1127,Haley Cox,2025-03-07,58.77,Wireless Mouse
TXN2110,CUST0250,Dennis West,2025-03-11,326.85,Mouse Pad
TXN2111,CUST1939,Robert Hawkins,2025-02-11,886.47,Noise Cancelling Headphones
TXN2112,CUST1313,Kimberly Gonzalez,2025-02-25,631.75,Laptop Backpack
TXN2113,CUST0813,Harold Johnson,2025-01-14,505.51,Mechanical Keyboard
TXN2114,CUST0765,Kimberly Walker,2025-01-19,38.54,Laptop Stand
TXN2115,CUST0277,Tina Townsend,2025-03-13,572.14,Mechanical Keyboard
TXN2116,CUST0416,Brandon Fletcher,2025-03-30,871.55,Wireless Charger
TXN2117,CUST0404,Alyssa Rodriguez,2025-02-11,731.11,Webcam
TXN2118,CUST0198,Megan Smith,2025-01-05,53.62,Smartphone
TXN2119,CUST0391,Nicole Lang,2025-03-17,691.88,Smartwatch
TXN2120,CUST0492,Spencer Cole,2025-04-28,958.34,Portable SSD
TXN2121,CUST0103,Jeffrey Jones,2025-02-23,356.87,Laptop Backpack
TXN2122,CUST1208,Joseph Vasquez,2025-03-03,226.54,Mechanical Keyboard
TXN2123,CUST1044,Tonya Santana,2025-01-13,102.59,Bluetooth Speaker
TXN2124,CUST0001,Douglas Martin,2025-04-08,956.87,Tablet
TXN2125,CUST1538,Carol Cole,2025-02-09,450.27,Tablet
TXN2126,CUST1381,Makayla Clark,2025-04-10,578.16,Smartwatch
TXN2127,CUST0533,Tony Ortega,2025-02-24,722.85,Noise Cancelling Headphones
TXN2128,CUST0978,Joseph Alvarez,2025-01-12,810.2,Bluetooth Speaker
TXN2129,CUST0574,Melanie Daniels,2025-03-16,426.51,Mechanical Keyboard
TXN2130,CUST0827,David Schmitt,2025-02-04,277.39,Noise Cancelling Headphones
TXN2131,CUST1415,Brian Thomas,2025-03-11,941.41,Noise Cancelling Headphones
TXN2132,CUST0453,Jacob Perez,2025-02-18,544.45,Laptop Backpack
TXN2133,CUST1074,Joshua Garza,2025-04-10,987.95,Wireless Mouse
TXN2134,CUST0997,David Edwards,2025-02-07,78.0,Portable SSD
TXN2135,CUST0337,Jamie Perez,2025-04-09,49.7,Wireless Charger
TXN2136,CUST1493,Jamie Miller,2025-03-07,585.17,Mechanical Keyboard
TXN2137,CUST1374,Brian Young,2025-01-24,257.93,Webcam
TXN2138,CUST1940,Maria Shah,2025-04-02,117.02,Portable SSD
TXN2139,CUST0234,Jose Thomas,2025-01-30,647.26,Mouse Pad
TXN2140,CUST1531,Ryan Foster,2025-02-16,470.45,Wireless Mouse
TXN2141,CUST1665,Kara Rivera,2025-04-08,232.07,Noise Cancelling Headphones
TXN2142,CUST0581,Michael Mitchell,2025-02-20,447.91,Bluetooth Speaker
TXN2143,CUST0334,Eric Carpenter,2025-03-21,492.89,Laptop Stand
TXN2144,CUST1554,Adam Stein,2025-02-14,470.29,USB-C Cable
TXN2145,CUST0153,Michael Cole,2025-03-10,25.06,Mouse Pad
TXN2146,CUST0225,Monique Gonzalez,2025-04-03,643.71,Webcam
TXN2147,CUST1737,Kathleen Trujillo,2025-02-07,577.13,Smartwatch
TXN2148,CUST1425,Brandi Foster,2025-04-18,34.97,Bluetooth Speaker
TXN2149,CUST1210,Caitlin Smith,2025-03-06,223.02,Wireless Mouse
TXN2150,CUST0906,Lance Hill,2025-01-25,159.31,Mouse Pad
TXN2151,CUST1046,Juan Lyons,2025-01-12,293.07,Webcam
TXN2152,CUST1213,Howard Preston,2025-04-08,603.21,Bluetooth Speaker
TXN2153,CUST0174,Richard Gibson,2025-03-12,350.77,Portable SSD
TXN2154,CUST1188,Kelly Thomas,2025-01-30,827.99,Portable SSD
TXN2155,CUST1457,Timothy Buchanan MD,2025-03-20,278.31,Noise Cancelling Headphones
TXN2156,CUST1449,David Clark MD,2025-04-15,640.7,Wireless Mouse
TXN2157,CUST0507,Amy Byrd DVM,2025-02-02,441.01,Smartphone
TXN2158,CUST0967,Cynthia Cruz,2025-04-08,469.77,Wireless Charger
TXN2159,CUST1433,Elizabeth Acosta,2025-01-22,557.42,Portable SSD
TXN2160,CUST1834,Sarah Mullins,2025-03-30,989.64,Laptop Stand
TXN2161,CUST0724,Michelle Rogers,2025-04-04,790.16,Smartwatch
TXN2162,CUST1061,Jay Brown,2025-04-21,177.97,Laptop Stand
TXN2163,CUST0008,Terrence Hawkins,2025-03-19,248.46,Smartphone
TXN2164,CUST1763,Tracy Lowe,2025-02-09,884.1,Bluetooth Speaker
TXN2165,CUST0278,Jared Bradley,2025-01-30,283.06,Mechanical Keyboard
TXN2166,CUST1588,Adam Jackson,2025-01-01,253.85,Noise Cancelling Headphones
TXN2167,CUST1111,James Mann,2025-03-01,812.29,Laptop Stand
TXN2168,CUST0537,Michael Stewart,2025-02-02,188.8,Smartphone
TXN2169,CUST0166,Matthew Lee,2025-01-15,162.64,Noise Cancelling Headphones
TXN2170,CUST0140,William Martinez,2025-03-16,225.39,Wireless Mouse
TXN2171,CUST0600,Amber Levy,2025-01-24,551.06,Desk Lamp
TXN2172,CUST0533,Cassandra Graham,2025-02-04,725.41,Wireless Charger
TXN2173,CUST0576,Richard Aguilar,2025-04-06,504.88,USB-C Cable
TXN2174,CUST1047,Dr. Molly Norton,2025-03-13,716.73,Smartphone
TXN2175,CUST0087,Mr. Jacob Wagner II,2025-01-22,599.65,Desk Lamp
TXN2176,CUST1206,Ronald Holloway,2025-04-24,842.37,Noise Cancelling Headphones
TXN2177,CUST1923,Melissa Hunter,2025-04-08,362.03,Webcam
TXN2178,CUST0023,Carl Moore,2025-02-01,318.12,Wireless Charger
TXN2179,CUST0162,Thomas Hernandez,2025-01-23,603.37,Smartwatch
TXN2180,CUST1251,Stephen Martinez,2025-02-03,653.79,Webcam
TXN2181,CUST1747,Steven Graham,2025-04-30,344.16,Noise Cancelling Headphones
TXN2182,CUST1821,Barry Andrade,2025-03-04,434.83,Mouse Pad
TXN2183,CUST0883,Erik Stafford DVM,2025-02-14,819.02,Smartphone
TXN2184,CUST0447,Cory Kerr,2025-01-10,527.08,Laptop Stand
TXN2185,CUST0883,David Shannon MD,2025-02-04,449.59,Laptop Backpack
TXN2186,CUST1521,Steven Moon,2025-04-07,352.87,Tablet
TXN2187,CUST0757,Jennifer Werner,2025-05-01,937.74,Tablet
TXN2188,CUST1872,Hector Jones,2025-04-10,224.66,Mechanical Keyboard
TXN2189,CUST0993,Julia Lynch,2025-02-16,103.62,Webcam
TXN2190,CUST1338,Chelsea Price,2025-02-13,513.64,Laptop Stand
TXN2191,CUST0430,Matthew Smith,2025-03-03,951.46,Desk Lamp
TXN2192,CUST1883,Colleen Parker,2025-01-13,857.25,Smartwatch
TXN2193,CUST0863,Robert Evans,2025-03-25,755.85,USB-C Cable
TXN2194,CUST1534,Victoria Kelly,2025-05-01,638.17,Smartwatch
TXN2195,CUST1916,James Day,2025-03-26,723.08,Tablet
TXN2196,CUST0056,Jesse Owens,2025-04-17,76.57,Smartphone
TXN2197,CUST1078,Dr. Samantha Rodriguez,2025-04-09,629.67,Desk Lamp
TXN2198,CUST0388,Christopher Lee,2025-02-11,663.58,Wireless Mouse
TXN2199,CUST0260,Sandra Hamilton,2025-03-11,253.3,Mechanical Keyboard
TXN2200,CUST1702,Jacob Tran,2025-03-31,80.0,Mechanical Keyboard
TXN2201,CUST1240,Ronald Adams,2025-02-24,340.65,Noise Cancelling Headphones
TXN2202,CUST1344,John Tate,2025-03-20,217.84,Mouse Pad
TXN2203,CUST1328,Ashley Payne,2025-02-02,18.37,Webcam
TXN2204,CUST0875,Julie Warren,2025-01-01,958.12,Laptop Backpack
TXN2205,CUST0264,Melissa Johnson,2025-04-22,717.69,Mouse Pad
TXN2206,CUST0195,Alexander Franklin,2025-04-29,553.21,Bluetooth Speaker
TXN2207,CUST0576,Christopher Stewart,2025-01-24,804.91,Noise Cancelling Headphones
TXN2208,CUST0415,Angela Cook,2025-03-08,945.2,Wireless Mouse
TXN2209,CUST1351,Elizabeth Gallagher,2025-02-14,742.28,Smartphone
TXN2210,CUST0968,Bryan Romero,2025-03-19,430.45,Wireless Mouse
TXN2211,CUST1301,Timothy Nichols,2025-01-13,796.23,Smartphone
TXN2212,CUST0786,Michaela Fletcher,2025-04-23,754.68,Laptop Stand
TXN2213,CUST0922,Jack Robinson,2025-02-21,815.11,Mouse Pad
TXN2214,CUST0508,Robert Decker,2025-01-31,234.92,USB-C Cable
TXN2215,CUST0250,Amy Price,2025-02-17,860.24,Laptop Stand
TXN2216,CUST1478,Darin Solis,2025-03-08,236.38,Bluetooth Speaker
TXN2217,CUST1426,Kaitlin Vaughn,2025-02-07,790.57,Tablet
TXN2218,CUST0575,Sheila Moon,2025-04-03,276.32,Portable SSD
TXN2219,CUST0274,Marvin Miller,2025-04-18,747.29,Wireless Mouse
TXN2220,CUST0863,Steve Baker,2025-01-08,743.65,Mouse Pad
TXN2221,CUST1408,Sarah Robinson,2025-02-15,965.91,Wireless Charger
TXN2222,CUST1274,Matthew Young,2025-04-05,167.88,Smartphone
TXN2223,CUST1324,Kelly Harper,2025-01-28,818.35,Tablet
TXN2224,CUST0061,Stephanie Barrera,2025-01-17,951.67,USB-C Cable
TXN2225,CUST0213,Kayla Mitchell,2025-04-07,530.83,USB-C Cable
TXN2226,CUST1892,Robert Barrett,2025-04-29,543.11,Tablet
TXN2227,CUST1047,Madison White,2025-04-22,478.95,Bluetooth Speaker
TXN2228,CUST0965,Joshua Lopez,2025-04-20,199.93,Wireless Mouse
TXN2229,CUST1566,Dan Roberts,2025-03-15,357.04,Noise Cancelling Headphones
TXN2230,CUST0240,David Swanson,2025-02-26,460.5,Tablet
TXN2231,CUST1137,Jeff Edwards,2025-04-29,608.75,Laptop Stand
TXN2232,CUST1364,Diane Gutierrez,2025-02-12,872.89,Portable SSD
TXN2233,CUST1166,Cristian Gutierrez,2025-02-20,617.35,Mouse Pad
TXN2234,CUST1846,Darlene Weiss,2025-04-28,473.81,Laptop Stand
TXN2235,CUST1337,Michael Zavala,2025-04-02,389.76,Laptop Stand
TXN2236,CUST1228,Brandon Watson,2025-04-20,261.11,Bluetooth Speaker
TXN2237,CUST0433,Brett Rhodes,2025-02-07,735.69,USB-C Cable
TXN2238,CUST1712,Steven Johnson,2025-03-31,592.78,Portable SSD
TXN2239,CUST1773,Samuel Hutchinson,2025-04-08,638.97,Laptop Stand
TXN2240,CUST0342,Daniel Fletcher,2025-04-06,175.58,Portable SSD
TXN2241,CUST1952,Jared Reynolds PhD,2025-01-30,600.81,Laptop Stand
TXN2242,CUST0566,Jessica Bowman,2025-04-20,90.07,Smartphone
TXN2243,CUST0304,Nathan Sanchez,2025-04-29,578.79,Mechanical Keyboard
TXN2244,CUST1954,Jennifer Patterson,2025-04-05,319.58,Tablet
TXN2245,CUST1735,Cody Hooper,2025-03-10,260.83,Tablet
TXN2246,CUST1809,Carlos Bennett,2025-01-15,980.68,Smartphone
TXN2247,CUST1291,Barry Benitez,2025-04-08,747.39,USB-C Cable
TXN2248,CUST0552,Gregory Poole,2025-02-01,417.7,Laptop Backpack
TXN2249,CUST1584,Joshua Aguirre,2025-03-30,455.94,Wireless Mouse
TXN2250,CUST0467,Justin Cole,2025-04-27,192.34,Wireless Charger
TXN2251,CUST0368,Jason Bailey,2025-03-29,684.45,USB-C Cable
TXN2252,CUST1328,Helen Jones,2025-01-04,355.24,Smartwatch
TXN2253,CUST1622,David Navarro,2025-03-29,45.08,Wireless Mouse
TXN2254,CUST1037,Krista Smith,2025-03-15,844.5,Mouse Pad
TXN2255,CUST0328,Kimberly Gutierrez,2025-01-08,910.34,Noise Cancelling Headphones
TXN2256,CUST1856,Jessica Johnson,2025-03-13,482.11,Portable SSD
TXN2257,CUST0133,Laura Johnson,2025-01-06,859.07,Noise Cancelling Headphones
TXN2258,CUST1070,Allison Bates,2025-02-02,537.82,Smartphone
TXN2259,CUST1904,Elizabeth Hernandez,2025-03-05,683.18,Laptop Backpack
TXN2260,CUST1406,Anne Townsend,2025-04-27,111.13,Laptop Stand
TXN2261,CUST1826,Jose Ball,2025-03-13,897.06,Laptop Stand
TXN2262,CUST1353,Jose Young,2025-02-28,796.05,Smartphone
TXN2263,CUST0316,Christine Terry,2025-03-11,88.73,Desk Lamp
TXN2264,CUST0432,William Green,2025-03-09,578.66,Wireless Charger
TXN2265,CUST0053,Jared Chavez,2025-01-29,248.64,Smartphone
TXN2266,CUST0180,James Robinson,2025-02-17,303.76,Bluetooth Speaker
TXN2267,CUST1655,Travis Torres,2025-01-03,414.15,Laptop Backpack
TXN2268,CUST1721,Carol Rodriguez,2025-03-02,845.35,Laptop Stand
TXN2269,CUST0721,Deanna Bennett,2025-04-07,118.38,Mechanical Keyboard
TXN2270,CUST0914,Linda Contreras,2025-04-04,786.22,Mechanical Keyboard
TXN2271,CUST0260,Heather White,2025-04-04,414.65,USB-C Cable
TXN2272,CUST0466,Paul Alvarez,2025-01-04,48.25,Laptop Backpack
TXN2273,CUST1772,Karen Mitchell,2025-03-21,75.26,Wireless Mouse
TXN2274,CUST1826,Christopher Phelps,2025-03-24,110.76,Laptop Stand
TXN2275,CUST0509,Rodney Johnson,2025-02-28,595.52,Wireless Mouse
TXN2276,CUST1078,Scott Hurst,2025-04-29,883.25,Noise Cancelling Headphones
TXN2277,CUST0024,Brandon Cunningham,2025-01-26,268.23,Tablet
TXN2278,CUST1726,Curtis Allen,2025-02-16,742.15,Tablet
TXN2279,CUST1454,William Rice,2025-02-23,293.32,Smartphone
TXN2280,CUST0779,Lisa Thomas,2025-01-30,937.29,Portable SSD
TXN2281,CUST1649,Tamara Gilmore,2025-02-05,665.97,Webcam
TXN2282,CUST1257,Amber Arias,2025-04-17,653.1,Noise Cancelling Headphones
TXN2283,CUST0185,Lori Jacobson,2025-01-12,803.54,Laptop Stand
TXN2284,CUST1690,Cheryl Mathews,2025-03-19,592.1,Mechanical Keyboard
TXN2285,CUST1260,Mary Grant,2025-04-13,773.54,Wireless Mouse
TXN2286,CUST1900,Lacey Day,2025-04-25,888.64,Desk Lamp
TXN2287,CUST1077,Elizabeth Kim,2025-01-28,372.92,Bluetooth Speaker
TXN2288,CUST1229,Stephanie White,2025-01-30,240.85,Bluetooth Speaker
TXN2289,CUST0579,Nicole Romero,2025-01-12,980.88,Wireless Mouse
TXN2290,CUST1612,Kristy Rose,2025-02-28,708.2,Mouse Pad
TXN2291,CUST1131,Lucas Clark,2025-02-16,968.76,Webcam
TXN2292,CUST0194,Lori Miller,2025-03-04,392.88,Tablet
TXN2293,CUST0554,Glen Ramirez,2025-02-22,940.12,Smartwatch
TXN2294,CUST0571,Christopher Duran PhD,2025-01-28,453.84,Portable SSD
TXN2295,CUST1549,Sharon Hayes,2025-04-23,30.38,Wireless Charger
TXN2296,CUST0605,Christopher Hobbs,2025-02-15,453.39,Wireless Mouse
TXN2297,CUST0521,Steven Sanchez,2025-02-09,413.52,Portable SSD
TXN2298,CUST0573,Donald Sullivan,2025-02-01,911.51,Mouse Pad
TXN2299,CUST1486,Lauren Summers,2025-04-28,389.35,Noise Cancelling Headphones
TXN2300,CUST0769,Larry Blair,2025-02-25,81.48,Smartwatch
TXN2301,CUST1171,Mark Mahoney,2025-01-23,783.52,Desk Lamp
TXN2302,CUST0934,James Mccoy,2025-02-23,84.54,Laptop Stand
TXN2303,CUST0495,Natasha Reyes,2025-04-19,592.44,Wireless Charger
TXN2304,CUST0053,Henry Moore,2025-02-14,612.0,Laptop Backpack
TXN2305,CUST0848,Jennifer Turner,2025-01-07,324.77,Mechanical Keyboard
TXN2306,CUST0592,Paul Gray,2025-02-09,832.13,Wireless Mouse
TXN2307,CUST0484,Victoria Taylor,2025-01-28,486.63,Laptop Stand
TXN2308,CUST1144,Anthony Downs,2025-02-21,855.83,Mechanical Keyboard
TXN2309,CUST1095,Luis Mclaughlin,2025-03-29,580.37,Tablet
TXN2310,CUST1323,Thomas Cook,2025-01-06,816.89,USB-C Cable
TXN2311,CUST1993,Michael English,2025-02-08,507.92,USB-C Cable
TXN2312,CUST0451,Derek Colon,2025-02-21,652.41,USB-C Cable
TXN2313,CUST0425,Lori Hatfield,2025-03-19,409.81,Laptop Stand
TXN2314,CUST1117,Diana Wheeler,2025-01-12,235.43,Mechanical Keyboard
TXN2315,CUST1687,Peter Silva,2025-03-26,385.23,USB-C Cable
TXN2316,CUST0136,Walter Watson,2025-01-04,703.75,Smartphone
TXN2317,CUST1217,Jack Guerrero,2025-03-15,898.96,Webcam
TXN2318,CUST1311,Heather Martinez,2025-04-14,736.74,Webcam
TXN2319,CUST1339,Kevin Robinson,2025-03-07,54.72,Tablet
TXN2320,CUST0475,Kristina Hebert,2025-01-30,161.07,Wireless Mouse
TXN2321,CUST1225,Kathleen Little,2025-04-09,344.03,Bluetooth Speaker
TXN2322,CUST1215,Michelle Fox,2025-04-14,436.7,Smartphone
TXN2323,CUST1387,Lauren Love,2025-02-12,736.4,Smartwatch
TXN2324,CUST0044,Peter Green,2025-04-25,128.13,Webcam
TXN2325,CUST1990,Marvin Reilly,2025-03-04,889.92,Laptop Stand
TXN2326,CUST0348,Joseph Bradford,2025-01-23,650.68,Mechanical Keyboard
TXN2327,CUST0931,Tyler Barron,2025-04-29,933.49,Tablet
TXN2328,CUST1829,Joshua Johnson,2025-01-01,410.89,Smartphone
TXN2329,CUST0467,Nancy Kaufman,2025-04-30,942.25,Mouse Pad
TXN2330,CUST1077,Eric Johnson,2025-04-04,102.76,Wireless Mouse
TXN2331,CUST0733,Shawn Hubbard,2025-02-17,221.2,USB-C Cable
TXN2332,CUST1886,Jason King DVM,2025-03-15,356.45,Smartphone
TXN2333,CUST0793,Kristen Miller,2025-01-12,670.52,Tablet
TXN2334,CUST0908,Derek Wallace,2025-04-30,753.62,Noise Cancelling Headphones
TXN2335,CUST1156,Larry Underwood,2025-02-10,694.19,Desk Lamp
TXN2336,CUST0724,Caitlin Vazquez,2025-02-11,289.21,Bluetooth Speaker
TXN2337,CUST1283,Mr. Michael Cruz MD,2025-02-24,860.6,Laptop Stand
TXN2338,CUST1090,Zachary Long,2025-03-30,791.07,Webcam
TXN2339,CUST1219,Megan Lee,2025-04-25,192.61,Portable SSD
TXN2340,CUST1341,Cameron Wade,2025-04-10,314.09,Laptop Backpack
TXN2341,CUST0406,Alexandra George,2025-02-06,312.17,Desk Lamp
TXN2342,CUST0903,Mary Hill,2025-02-28,459.81,Mouse Pad
TXN2343,CUST1078,Scott Hopkins,2025-05-01,52.61,Wireless Charger
TXN2344,CUST0145,Ricky Daniel,2025-02-28,288.82,Portable SSD
TXN2345,CUST0572,Jonathan Wilson,2025-04-04,510.17,Desk Lamp
TXN2346,CUST0735,Suzanne Solomon,2025-02-11,382.82,Laptop Stand
TXN2347,CUST1172,Kayla Hill,2025-02-02,800.32,Mouse Pad
TXN2348,CUST0796,Eric Tucker,2025-02-14,764.05,Desk Lamp
TXN2349,CUST1960,Derek Hill,2025-01-04,231.54,Smartwatch
TXN2350,CUST0702,Russell Hopkins,2025-02-05,907.39,Noise Cancelling Headphones
TXN2351,CUST1207,Stephanie Lewis,2025-04-01,24.91,Noise Cancelling Headphones
TXN2352,CUST0044,Carmen Douglas,2025-01-28,680.29,Mechanical Keyboard
TXN2353,CUST0374,Mike Martinez,2025-04-05,706.15,Bluetooth Speaker
TXN2354,CUST1401,Carol Woods,2025-04-05,555.25,Portable SSD
TXN2355,CUST1175,Joshua Reed,2025-01-07,511.71,Desk Lamp
TXN2356,CUST1684,Michael Romero,2025-02-26,323.21,Noise Cancelling Headphones
TXN2357,CUST0791,Tyler Reyes,2025-04-21,67.09,Bluetooth Speaker
TXN2358,CUST1739,Kelly Armstrong,2025-04-23,378.03,Webcam
TXN2359,CUST1755,Shirley Williams,2025-03-01,114.13,Webcam
TXN2360,CUST1581,James Thompson,2025-04-28,404.91,Laptop Backpack
TXN2361,CUST1895,Rodney Allen,2025-02-18,717.27,Smartwatch
TXN2362,CUST1494,Whitney Hughes,2025-02-17,338.51,Wireless Mouse
TXN2363,CUST0103,Mark Anderson,2025-01-16,905.91,Tablet
TXN2364,CUST0461,Margaret Lindsey,2025-03-17,477.53,Laptop Stand
TXN2365,CUST0503,Michael Herrera,2025-01-20,579.86,Mechanical Keyboard
TXN2366,CUST0815,Tara Perry,2025-01-04,677.97,Smartphone
TXN2367,CUST1234,David Dunn,2025-03-12,45.73,Mechanical Keyboard
TXN2368,CUST0121,Joseph Roberts,2025-03-22,102.63,Mouse Pad
TXN2369,CUST0222,Shelly Palmer,2025-01-23,484.97,Wireless Charger
TXN2370,CUST0762,Dawn Rocha,2025-02-04,918.77,Noise Cancelling Headphones
TXN2371,CUST0571,Caitlin Harvey,2025-04-14,155.05,Laptop Stand
TXN2372,CUST1919,Christina Valencia,2025-04-11,633.05,Desk Lamp
TXN2373,CUST0594,Jacob Obrien,2025-01-01,607.87,Mechanical Keyboard
TXN2374,CUST1071,Jeffrey Lewis,2025-04-29,562.28,Wireless Mouse
TXN2375,CUST0776,Tim Massey,2025-02-15,200.79,Mechanical Keyboard
TXN2376,CUST0561,Joseph Smith,2025-02-27,590.3,Webcam
TXN2377,CUST0767,Dawn Campbell,2025-01-09,770.36,Wireless Charger
TXN2378,CUST1236,Allison Wallace,2025-03-25,110.33,Mouse Pad
TXN2379,CUST1896,Lauren Hayes,2025-03-16,940.86,Mouse Pad
TXN2380,CUST1680,Evan Smith,2025-04-29,63.5,Laptop Backpack
TXN2381,CUST1009,Mrs. Nicole Davis,2025-03-12,312.8,Desk Lamp
TXN2382,CUST0648,Alexander Taylor,2025-03-07,587.87,Bluetooth Speaker
TXN2383,CUST1242,Jennifer Howe,2025-02-13,759.71,Portable SSD
TXN2384,CUST0612,Kara Mcgee,2025-03-17,975.25,USB-C Cable
TXN2385,CUST1080,Mr. Joseph Gonzalez,2025-03-04,364.2,Smartphone
TXN2386,CUST0561,Steven Martinez MD,2025-03-16,601.98,Wireless Mouse
TXN2387,CUST0101,Michael Wheeler,2025-03-06,163.0,Laptop Stand
TXN2388,CUST1895,Mindy Weeks,2025-02-24,463.24,Desk Lamp
TXN2389,CUST1503,Henry Riley,2025-02-06,416.51,Smartwatch
TXN2390,CUST0927,Cynthia Mcdonald,2025-01-08,140.37,Mechanical Keyboard
TXN2391,CUST1046,Marissa Lopez,2025-03-08,86.95,Noise Cancelling Headphones
TXN2392,CUST1897,Stephen Franco,2025-01-23,979.32,Laptop Backpack
TXN2393,CUST1009,James Diaz,2025-01-01,782.76,Desk Lamp
TXN2394,CUST1272,Alex Hobbs,2025-03-14,292.73,Smartphone
TXN2395,CUST1239,Blake Kelly,2025-04-12,47.6,Smartwatch
TXN2396,CUST0282,Stephanie Silva,2025-01-23,363.26,Noise Cancelling Headphones
TXN2397,CUST0604,Samantha Steele,2025-04-06,217.79,Webcam
TXN2398,CUST0871,Jennifer Miller,2025-04-05,165.93,Portable SSD
TXN2399,CUST1213,Herbert Garcia,2025-02-06,147.73,Mouse Pad
TXN2400,CUST1022,Juan Manning,2025-04-19,865.53,USB-C Cable
TXN2401,CUST0909,Gloria Gibson,2025-04-09,221.7,Webcam
TXN2402,CUST0447,Leslie Turner,2025-01-23,335.47,Mouse Pad
TXN2403,CUST0304,Fernando Moore,2025-04-24,338.98,USB-C Cable
TXN2404,CUST1405,Yesenia Padilla DDS,2025-03-17,323.96,Bluetooth Speaker
TXN2405,CUST0424,Amy Long,2025-04-02,523.78,Bluetooth Speaker
TXN2406,CUST1332,Joseph Walton,2025-01-30,894.09,Noise Cancelling Headphones
TXN2407,CUST1298,Jessica Davis,2025-04-28,509.21,Laptop Backpack
TXN2408,CUST0096,Jaime Steele,2025-03-23,880.8,Bluetooth Speaker
TXN2409,CUST1142,Robert Robertson,2025-03-12,394.98,Smartphone
TXN2410,CUST1865,Elizabeth Walker,2025-02-27,994.54,USB-C Cable
TXN2411,CUST0046,Shawn Sellers,2025-03-12,882.94,Desk Lamp
TXN2412,CUST1028,Renee Johnson,2025-01-02,902.77,Wireless Charger
TXN2413,CUST1392,Derrick Miller,2025-03-18,356.29,Portable SSD
TXN2414,CUST0430,Barbara White,2025-04-09,10.09,Bluetooth Speaker
TXN2415,CUST0340,Crystal Brooks,2025-01-21,781.28,Laptop Stand
TXN2416,CUST1698,Kathy Zimmerman,2025-02-20,914.31,Bluetooth Speaker
TXN2417,CUST0604,Brittney Martin MD,2025-04-03,123.3,Mouse Pad
TXN2418,CUST0842,Jennifer Johnson,2025-02-10,325.01,Smartwatch
TXN2419,CUST1265,William Schroeder,2025-01-16,926.28,Webcam
TXN2420,CUST0033,Kenneth Logan,2025-04-04,859.63,Laptop Stand
TXN2421,CUST1285,Teresa Boyd,2025-03-21,355.87,Bluetooth Speaker
TXN2422,CUST1872,Sandra Ferguson,2025-04-14,837.13,Wireless Charger
TXN2423,CUST1423,Wesley Watson,2025-04-25,665.44,USB-C Cable
TXN2424,CUST0703,Erin Bryant,2025-04-20,100.08,Smartphone
TXN2425,CUST1870,Deborah Rivera,2025-03-23,582.53,Webcam
TXN2426,CUST1199,Diana Hayes,2025-03-03,294.5,Desk Lamp
TXN2427,CUST0430,Thomas Watson,2025-04-24,185.28,Smartwatch
TXN2428,CUST1152,Daniel Nicholson,2025-04-04,866.35,Smartphone
